tau_in,q,dq,ddq,tauEst,q_raw,dq_raw,ddq_raw,temp
0,-0.433898,-0.0807005,0,0,0,0,0,40
0,-0.433898,-0.00171703,0,0,0,0,0,40
0,-0.433898,-0.0317651,0,0.140625,0,0,0,40
0,-0.433898,-0.0394918,0,0.140625,0,0,0,40
0,-0.433898,-0.076408,0,-0.140625,0,0,0,40
0,-0.433898,-0.108173,0,0.0703125,0,0,0,40
0,-0.433898,-0.0051511,0,-0.105469,0,0,0,40
0,-0.433898,-0.102163,0,0,0,0,0,40
0,-0.433855,0.0455014,0,-0.105469,0,0,0,40
0,-0.433898,-0.0824176,0,-0.0703125,0,0,0,40
0,-0.433898,-0.0755495,0,-0.140625,0,0,0,40
0,-0.433855,0.118475,0,-0.246094,0,0,0,40
0,-0.433855,0.163118,0,-0.0703125,0,0,0,40
0,-0.433898,-0.0575206,0,0.0703125,0,0,0,40
0,-0.433855,0.168269,0,0.105469,0,0,0,40
0,-0.433898,-0.00944368,0,0,0,0,0,40
0,-0.433898,-0.0111607,0,-0.0351562,0,0,0,40
0,-0.433898,-0.000858516,0,-0.210938,0,0,0,40
0,-0.433898,-0.104739,0,0.105469,0,0,0,40
0,-0.433855,0.0815591,0,-0.140625,0,0,0,40
0,-0.433855,0.0884272,0,-0.175781,0,0,0,40
0,-0.433898,-0.0343407,0,0,0,0,0,40
0,-0.433898,-0.0506525,0,0.105469,0,0,0,40
0,-0.433898,-0.0051511,0,-0.0703125,0,0,0,40
0,-0.433898,-0.109032,0,0.105469,0,0,0,40
0,-0.433855,0.0892857,0,0.0703125,0,0,0,40
0,-0.433898,-0.129636,0,0.0351562,0,0,0,40
0,-0.433898,-0.0566621,0,0,0,0,0,40
0,-0.433855,0.0729739,0,0.0351562,0,0,0,40
0,-0.433898,-0.0944368,0,-0.0351562,0,0,0,40
0,-0.433855,0.0661058,0,0.105469,0,0,0,40
0,-0.433898,-0.113324,0,0,0,0,0,40
0,-0.433898,-0.115041,0,0,0,0,0,40
0,-0.433855,0.00257555,0,0,0,0,0,40
0,-0.433855,0.0128777,0,-0.140625,0,0,0,40
0,-0.433898,-0.0635302,0,0,0,0,0,40
0,-0.433898,-0.0592376,0,0.0703125,0,0,0,40
0,-0.433855,0.0686813,0,-0.140625,0,0,0,40
0,-0.433898,-0.10388,0,0,0,0,0,40
0,-0.433855,0.0669643,0,0.140625,0,0,0,40
0,-0.433855,0.0661058,0,0,0,0,0,40
0,-0.433855,0.111607,0,-0.0703125,0,0,0,40
0,-0.433855,0.0824176,0,0.0351562,0,0,0,40
0,-0.433855,0.138221,0,-0.0351562,0,0,0,40
0,-0.433855,0.0386332,0,0.105469,0,0,0,40
0,-0.433898,-0.0377747,0,-0.140625,0,0,0,40
0,-0.433855,0.0103022,0,0,0,0,0,40
0,-0.433855,0.0223214,0,-0.0351562,0,0,0,40
0,-0.433855,0.0472184,0,0,0,0,0,40
0,-0.433898,-0.110749,0,-0.0351562,0,0,0,40
0,-0.433855,-0,0,0.140625,0,0,0,40
0,-0.433855,-0,0,0.105469,0,0,0,40
0,-0.433855,-0,0,-0.175781,0,0,0,40
0,-0.433855,-0,0,-0.246094,0,0,0,40
0,-0.433813,0.145948,0,0.0351562,0,0,0,40
0,-0.433855,0.0437843,0,-0.0351562,0,0,0,40
0,-0.433855,0.076408,0,-0.105469,0,0,0,40
0,-0.433855,-0,0,0.0351562,0,0,0,40
0,-0.433855,-0.0154533,0,0.105469,0,0,0,40
0,-0.433855,0.0145948,0,-0.140625,0,0,0,40
0,-0.433898,-0.151957,0,0.0351562,0,0,0,40
0,-0.433855,-0.0377747,0,0.28125,0,0,0,40
0,-0.433855,-0.00343407,0,0,0,0,0,40
0,-0.433855,-0.00257555,0,0,0,0,0,40
0,-0.433855,0.0300481,0,0,0,0,0,40
0,-0.433855,0.0274725,0,0,0,0,0,40
0,-0.433855,0.0274725,0,0,0,0,0,40
0,-0.433898,-0.151957,0,0.0703125,0,0,0,40
0,-0.433855,0.0197459,0,0.140625,0,0,0,40
0,-0.433855,0.0163118,0,0.140625,0,0,0,40
0,-0.433855,-0.0386332,0,0.0703125,0,0,0,40
0,-0.433855,0.0154533,0,0,0,0,0,40
0,-0.433855,0.00600962,0,0.0351562,0,0,0,40
0,-0.433855,-0.0386332,0,0.140625,0,0,0,40
0,-0.433855,-0.00171703,0,-0.105469,0,0,0,40
0,-0.433813,0.143372,0,-0.105469,0,0,0,40
0,-0.433855,0.0051511,0,0.0351562,0,0,0,40
0,-0.433855,-0,0,0,0,0,0,40
0,-0.433855,0.00257555,0,-0.175781,0,0,0,40
0,-0.433855,0.0480769,0,-0.0703125,0,0,0,40
0,-0.433855,0.000858516,0,0,0,0,0,40
0,-0.433855,0.000858516,0,-0.210938,0,0,0,40
0,-0.433855,-0.0309066,0,0,0,0,0,40
0,-0.433855,-0.00858517,0,-0.0703125,0,0,0,40
0,-0.433855,0.000858516,0,0,0,0,0,40
0,-0.433855,-0.0600962,0,0.105469,0,0,0,40
0,-0.433855,-0.0171703,0,-0.0351562,0,0,0,40
0,-0.433855,-0.00171703,0,0.210938,0,0,0,40
0,-0.433813,0.133929,0,0,0,0,0,40
0,-0.433855,0.0377747,0,0,0,0,0,40
0,-0.433855,-0.0317651,0,0.105469,0,0,0,40
0,-0.433898,-0.168269,0,0.0351562,0,0,0,40
0,-0.433855,-0.000858516,0,0.105469,0,0,0,40
0,-0.433855,-0.000858516,0,-0.0351562,0,0,0,40
0,-0.433855,-0,0,0.0703125,0,0,0,40
0,-0.433855,-0,0,-0.105469,0,0,0,40
0,-0.433855,-0,0,-0.105469,0,0,0,40
0,-0.433855,-0.0051511,0,-0.0351562,0,0,0,40
0,-0.433813,0.108173,0,0.175781,0,0,0,40
0,-0.433855,-0.00171703,0,0,0,0,0,40
0,-0.433855,-0.00257555,0,-0.246094,0,0,0,40
0,-0.433855,-0.0386332,0,0.0703125,0,0,0,40
0,-0.433855,-0.0463599,0,-0.0351562,0,0,0,40
0,-0.433813,0.165694,0,-0.175781,0,0,0,40
0,-0.433855,0.0360577,0,0,0,0,0,40
0,-0.433813,0.0463599,0,0.0703125,0,0,0,40
0,-0.433855,-0.00944368,0,-0.0351562,0,0,0,40
0,-0.433813,0.105598,0,-0.0351562,0,0,0,40
0,-0.433855,-0.112466,0,-0.0351562,0,0,0,40
0,-0.433813,0.0592376,0,0,0,0,0,40
0,-0.433855,-0.0746909,0,0.0703125,0,0,0,40
0,-0.433855,-0.00171703,0,0,0,0,0,40
0,-0.433855,-0,0,-0.355469,0,0,0,40
0,-0.433813,0.0257555,0,0,0,0,0,40
0,-0.433813,0.0472184,0,0.140625,0,0,0,40
0,-0.433855,-0.103022,0,0.0351562,0,0,0,40
0,-0.433855,-0.0686813,0,0,0,0,0,40
0,-0.433855,-0.121051,0,-0.175781,0,0,0,40
0,-0.433813,0.076408,0,-0.0351562,0,0,0,40
0,-0.433813,0.0163118,0,-0.0703125,0,0,0,40
0,-0.433855,-0.0858516,0,-0.246094,0,0,0,40
0,-0.433813,0.0987294,0,0.0351562,0,0,0,40
0,-0.433813,0.0901442,0,0,0,0,0,40
0,-0.433813,0.0403503,0,0.140625,0,0,0,40
0,-0.433813,0.0618132,0,-0.0351562,0,0,0,40
0,-0.433813,0.0867102,0,-0.0351562,0,0,0,40
0,-0.433855,-0.106456,0,0,0,0,0,40
0,-0.433813,0.00429258,0,0,0,0,0,40
0,-0.433813,0.0807005,0,0.0703125,0,0,0,40
0,-0.433813,0.0669643,0,-0.0703125,0,0,0,40
0,-0.433813,0.0145948,0,0.105469,0,0,0,40
0,-0.433813,0.0884272,0,-0.0351562,0,0,0,40
0,-0.433855,-0.132212,0,0.0351562,0,0,0,40
0,-0.433813,0.00858517,0,0.0351562,0,0,0,40
0,-0.433813,0.0721154,0,0,0,0,0,40
0,-0.433813,0.000858516,0,0,0,0,0,40
0,-0.433813,0.0257555,0,-0.105469,0,0,0,40
0,-0.433813,0.049794,0,0.0351562,0,0,0,40
0,-0.433813,0.0849931,0,-0.105469,0,0,0,40
0,-0.433813,0.0291896,0,0.0703125,0,0,0,40
0,-0.433855,-0.0832761,0,0.0351562,0,0,0,40
0,-0.433813,0.0137363,0,0.0703125,0,0,0,40
0,-0.433813,0.0120192,0,0.0351562,0,0,0,40
0,-0.433813,0.0163118,0,0.0703125,0,0,0,40
0,-0.433813,0.0051511,0,-0.0703125,0,0,0,40
0,-0.433855,-0.151957,0,-0.0351562,0,0,0,40
0,-0.433855,-0.0317651,0,-0.175781,0,0,0,40
0,-0.433813,0.0669643,0,-0.0703125,0,0,0,40
0,-0.433813,0.0712569,0,0.140625,0,0,0,40
0,-0.433813,0.0412088,0,0,0,0,0,40
0,-0.433855,-0.134787,0,-0.0351562,0,0,0,40
0,-0.433813,0.0669643,0,-0.0351562,0,0,0,40
0,-0.433813,0.1159,0,-0.0703125,0,0,0,40
0,-0.433855,-0.0712569,0,-0.0703125,0,0,0,40
0,-0.433813,0.0600962,0,-0.0351562,0,0,0,40
0,-0.433813,0.0171703,0,0.0703125,0,0,0,40
0,-0.433813,0.0386332,0,-0.175781,0,0,0,40
0,-0.433813,-0.0583791,0,0.105469,0,0,0,40
0,-0.433855,-0.15024,0,-0.105469,0,0,0,40
0,-0.433855,-0.143372,0,0.0703125,0,0,0,40
0,-0.433813,0.0180288,0,-0.140625,0,0,0,40
0,-0.433813,-0,0,0,0,0,0,40
0,-0.433813,0.00343407,0,0,0,0,0,40
0,-0.433813,0.0472184,0,0.105469,0,0,0,40
0,-0.433855,-0.0643887,0,0.0351562,0,0,0,40
0,-0.433813,0.00686813,0,0,0,0,0,40
0,-0.433813,0.0309066,0,-0.140625,0,0,0,40
0,-0.433855,-0.167411,0,-0.140625,0,0,0,40
0,-0.433813,0.00772665,0,0,0,0,0,40
0,-0.433813,-0.0145948,0,0,0,0,0,40
0,-0.433813,-0,0,0,0,0,0,40
0,-0.433855,-0.141655,0,-0.0351562,0,0,0,40
0,-0.433855,-0.0600962,0,0.105469,0,0,0,40
0,-0.433855,-0.100446,0,-0.175781,0,0,0,40
0,-0.433855,-0.0884272,0,-0.140625,0,0,0,40
0,-0.433813,0.0506525,0,-0.210938,0,0,0,40
0,-0.433813,0.0549451,0,-0.246094,0,0,0,40
0,-0.433813,-0.00944368,0,0.175781,0,0,0,40
0,-0.433813,-0,0,-0.175781,0,0,0,40
0,-0.433771,0.114183,0,-0.0703125,0,0,0,40
0,-0.433813,-0.000858516,0,-0.0351562,0,0,0,40
0,-0.433813,-0,0,0.0703125,0,0,0,40
0,-0.433813,0.00171703,0,-0.0351562,0,0,0,40
0,-0.433813,0.0180288,0,-0.0351562,0,0,0,40
0,-0.433813,0.024897,0,-0.140625,0,0,0,40
0,-0.433813,-0.0180288,0,-0.0703125,0,0,0,40
0,-0.433813,-0,0,0,0,0,0,40
0,-0.433813,-0.0489354,0,0.140625,0,0,0,40
0,-0.433813,-0.00944368,0,0,0,0,0,40
0,-0.433771,0.107315,0,-0.0351562,0,0,0,40
0,-0.433813,0.0600962,0,0.0703125,0,0,0,40
0,-0.433813,-0,0,-0.105469,0,0,0,40
0,-0.433771,0.134787,0,0.0351562,0,0,0,40
0,-0.433813,-0.0103022,0,0.0703125,0,0,0,40
0,-0.433813,-0.0163118,0,0.0351562,0,0,0,40
0,-0.433813,-0.0703984,0,0.0703125,0,0,0,40
0,-0.433855,-0.139938,0,0,0,0,0,40
0,-0.433813,-0.0051511,0,0.0351562,0,0,0,40
0,-0.433813,-0,0,0,0,0,0,40
0,-0.433813,-0.0317651,0,0.140625,0,0,0,40
0,-0.433813,0.0446429,0,-0.0351562,0,0,0,40
0,-0.433813,0.0291896,0,0,0,0,0,40
0,-0.433813,0.00257555,0,0.0351562,0,0,0,40
0,-0.433813,-0.00858517,0,0,0,0,0,40
0,-0.433813,-0.0755495,0,0.0703125,0,0,0,40
0,-0.433813,-0.0652473,0,0.140625,0,0,0,40
0,-0.433813,-0.0386332,0,0.0703125,0,0,0,40
0,-0.433813,-0.0480769,0,0,0,0,0,40
0,-0.433813,-0.0171703,0,0.105469,0,0,0,40
0,-0.433771,0.146806,0,-0.210938,0,0,0,40
0,-0.433813,-0.079842,0,0,0,0,0,40
0,-0.433771,0.139938,0,-0.28125,0,0,0,40
0,-0.433813,-0.0369162,0,-0.0351562,0,0,0,40
0,-0.433813,-0.00343407,0,0.0351562,0,0,0,40
0,-0.433813,-0,0,-0.0703125,0,0,0,40
0,-0.433771,0.0935783,0,0.0351562,0,0,0,40
0,-0.433813,-0.0145948,0,0.0703125,0,0,0,40
0,-0.433813,-0.0343407,0,0.105469,0,0,0,40
0,-0.433771,0.113324,0,0,0,0,0,40
0,-0.433771,0.142514,0,0.140625,0,0,0,40
0,-0.433813,-0.0412088,0,0,0,0,0,40
0,-0.433813,-0.0120192,0,0.0703125,0,0,0,40
0,-0.433813,-0.00858517,0,-0.105469,0,0,0,40
0,-0.433813,-0.0429258,0,0.0351562,0,0,0,40
0,-0.433813,-0.00257555,0,0,0,0,0,40
0,-0.433771,0.100446,0,-0.210938,0,0,0,40
0,-0.433813,-0.00772665,0,-0.0351562,0,0,0,40
0,-0.433813,-0.0480769,0,0,0,0,0,40
0,-0.433771,0.0523695,0,0.175781,0,0,0,40
0,-0.433813,-0.0721154,0,0.0351562,0,0,0,40
0,-0.433771,0.0351992,0,0.0351562,0,0,0,40
0,-0.433813,-0.128777,0,0.0351562,0,0,0,40
0,-0.433771,0.167411,0,0.0351562,0,0,0,40
0,-0.433771,0.0609547,0,-0.140625,0,0,0,40
0,-0.433771,-0.079842,0,-0.0703125,0,0,0,40
0,-0.433771,0.124485,0,0.0703125,0,0,0,40
0,-0.433813,-0.0695398,0,0,0,0,0,40
0,-0.433771,0.114183,0,0.0351562,0,0,0,40
0,-0.433813,-0.0489354,0,-0.175781,0,0,0,40
0,-0.433771,0.102163,0,0,0,0,0,40
0,-0.433771,0.0652473,0,-0.0351562,0,0,0,40
0,-0.433813,-0.117617,0,0.175781,0,0,0,40
0,-0.433813,-0.138221,0,0.0351562,0,0,0,40
0,-0.433771,0.101305,0,0,0,0,0,40
0,-0.433813,-0.124485,0,0.175781,0,0,0,40
0,-0.433813,-0.0274725,0,-0.0351562,0,0,0,40
0,-0.433771,0.0832761,0,-0.0703125,0,0,0,40
0,-0.433771,0.0583791,0,-0.0703125,0,0,0,40
0,-0.433771,0.0643887,0,-0.140625,0,0,0,40
0,-0.433771,0.0523695,0,-0.0703125,0,0,0,40
0,-0.433771,0.026614,0,0,0,0,0,40
0,-0.433813,-0.113324,0,0.140625,0,0,0,40
0,-0.433771,0.0231799,0,0,0,0,0,40
0,-0.433771,0.112466,0,0,0,0,0,40
0,-0.433771,0.00257555,0,0.105469,0,0,0,40
0,-0.433771,0.00257555,0,0.105469,0,0,0,40
0,-0.433771,0.0394918,0,-0.0351562,0,0,0,40
0,-0.433813,-0.147665,0,0.140625,0,0,0,40
0,-0.433771,0.00944368,0,0.0351562,0,0,0,40
0,-0.433771,0.0635302,0,-0.0703125,0,0,0,40
0,-0.433771,0.118475,0,0,0,0,0,40
0,-0.433771,0.000858516,0,-0.105469,0,0,0,40
0,-0.433771,0.00257555,0,-0.0351562,0,0,0,40
0,-0.433771,-0,0,-0.0703125,0,0,0,40
0,-0.433771,-0.0240385,0,0.140625,0,0,0,40
0,-0.433771,0.0420673,0,0.210938,0,0,0,40
0,-0.433771,0.000858516,0,0.105469,0,0,0,40
0,-0.433813,-0.079842,0,0.0703125,0,0,0,40
0,-0.433813,-0.0437843,0,0.0703125,0,0,0,40
0,-0.433813,-0.0729739,0,-0.105469,0,0,0,40
0,-0.433771,0.0111607,0,0.0351562,0,0,0,40
0,-0.433771,0.0558036,0,-0.0703125,0,0,0,40
0,-0.433771,0.000858516,0,0.0703125,0,0,0,40
0,-0.433771,-0.0343407,0,0,0,0,0,40
0,-0.433771,0.00858517,0,0.0703125,0,0,0,40
0,-0.433771,0.00171703,0,0,0,0,0,40
0,-0.433771,-0.000858516,0,0.175781,0,0,0,40
0,-0.433771,-0.00600962,0,0.0703125,0,0,0,40
0,-0.433771,0.00772665,0,-0.0351562,0,0,0,40
0,-0.433771,0.0910027,0,0.140625,0,0,0,40
0,-0.433771,0.0506525,0,0.0351562,0,0,0,40
0,-0.433813,-0.0789835,0,0,0,0,0,40
0,-0.433813,-0.0927198,0,-0.175781,0,0,0,40
0,-0.433813,-0.101305,0,0,0,0,0,40
0,-0.433813,-0.128777,0,0,0,0,0,40
0,-0.433813,-0.10989,0,0.0351562,0,0,0,40
0,-0.433771,0.0420673,0,0.0351562,0,0,0,40
0,-0.433771,-0.00858517,0,0.0351562,0,0,0,40
0,-0.433729,0.140797,0,0.0351562,0,0,0,40
0,-0.433729,0.140797,0,0.0351562,0,0,0,40
0,-0.433771,-0.0163118,0,0,0,0,0,40
0,-0.433771,-0.0180288,0,0.0703125,0,0,0,40
0,-0.433771,-0,0,0,0,0,0,40
0,-0.433771,0.135646,0,-0.140625,0,0,0,40
0,-0.433771,-0,0,0.0703125,0,0,0,40
0,-0.433771,0.0197459,0,0.175781,0,0,0,40
0,-0.433771,-0.00600962,0,0.175781,0,0,0,40
0,-0.433771,0.00171703,0,0,0,0,0,40
0,-0.433813,-0.0832761,0,-0.0351562,0,0,0,40
